sk_venta;sk_cliente;sk_producto;sk_empleado;sk_tiempo;sk_geografia_envio;sk_shipper;precio_unitario;cantidad;descuento;flete;monto_total;nk_orden_id
5453;211;168;23;19970919;345;14;23.25;30;0;31.85;697.50;10675
5454;211;207;23;19970919;345;14;32.80;10;0;31.85;328.00;10675
5455;211;212;23;19970919;345;14;13.25;30;0;31.85;397.50;10675
5456;266;164;20;19970922;339;14;31.00;2;0;2.01;62.00;10676
5457;266;173;20;19970922;339;14;9.20;7;0;2.01;64.40;10676
5458;266;198;20;19970922;339;14;19.45;21;0;2.01;408.45;10676
5459;189;180;19;19970922;382;15;31.23;30;0.15;4.03;796.37;10677
5460;189;187;19;19970922;382;15;2.50;8;0.15;4.03;17.00;10677
5461;257;166;25;19970923;286;15;38.00;100;0;388.98;3800.00;10678
5462;257;187;25;19970923;286;15;2.50;30;0;388.98;75.00;10678
5463;257;195;25;19970923;286;15;9.65;120;0;388.98;1158.00;10678
5464;257;208;25;19970923;286;15;7.45;30;0;388.98;223.50;10678
5465;193;213;26;19970923;294;15;55.00;12;0;27.94;660.00;10679
5466;241;170;19;19970924;298;13;17.45;50;0.25;26.61;654.38;10680
5467;241;185;19;19970924;298;13;12.50;20;0.25;26.61;187.50;10680
5468;241;196;19;19970924;298;13;14.00;40;0.25;26.61;420.00;10680
5469;218;173;21;19970925;297;15;9.20;30;0.1;76.13;248.40;10681
5470;218;175;21;19970925;297;15;10.00;12;0.1;76.13;108.00;10681
5471;218;218;21;19970925;297;15;33.25;28;0;76.13;931.00;10681
5472;189;187;21;19970925;382;14;2.50;30;0;36.13;75.00;10682
5473;189;220;21;19970925;382;14;17.00;4;0;36.13;68.00;10682
5474;189;229;21;19970925;382;14;7.75;30;0;36.13;232.50;10682
5475;204;206;20;19970926;316;13;7.00;9;0;4.4;63.00;10683
5476;242;194;21;19970926;384;13;18.40;20;0;145.63;368.00;10684
5477;242;201;21;19970926;384;13;9.50;40;0;145.63;380.00;10684
5478;242;214;21;19970926;384;13;34.00;30;0;145.63;1020.00;10684
5479;217;164;22;19970929;333;14;31.00;20;0;33.75;620.00;10685
5480;217;195;22;19970929;333;14;9.65;4;0;33.75;38.60;10685
5481;217;201;22;19970929;333;14;9.50;15;0;33.75;142.50;10685
5482;245;171;20;19970930;367;13;39.00;30;0.2;96.5;936.00;10686
5483;245;180;20;19970930;367;13;31.23;15;0;96.5;468.45;10686
5484;223;163;27;19970930;323;14;97.00;50;0.25;296.43;3637.50;10687
5485;223;183;27;19970930;323;14;123.79;10;0;296.43;1237.90;10687
5486;223;190;27;19970930;323;14;19.00;6;0.25;296.43;85.50;10687
5487;269;164;22;19971001;398;14;31.00;18;0.1;299.09;502.20;10688
5488;269;182;22;19971001;398;14;45.60;60;0.1;299.09;2462.40;10688
5489;269;188;22;19971001;398;14;14.00;14;0;299.09;196.00;10688
5490;191;155;19;19971001;343;14;18.00;35;0.25;13.42;472.50;10689
5491;220;210;19;19971002;395;13;38.00;20;0.25;15.8;570.00;10690
5492;220;231;19;19971002;395;13;13.00;30;0.25;15.8;292.50;10690
5493;249;155;20;19971003;402;14;18.00;30;0;810.05;540.00;10691
5494;249;183;20;19971003;402;14;123.79;40;0;810.05;4951.60;10691
5495;249;197;20;19971003;402;14;46.00;40;0;810.05;1840.00;10691
5496;249;198;20;19971003;402;14;19.45;24;0;810.05;466.80;10691
5497;249;216;20;19971003;402;14;49.30;48;0;810.05;2366.40;10691
5498;187;217;22;19971003;385;14;43.90;20;0;61.02;878.00;10692
5499;275;163;21;19971006;278;15;97.00;6;0;139.34;582.00;10693
5500;275;208;21;19971006;278;15;7.45;60;0.15;139.34;379.95;10693
5501;275;223;21;19971006;278;15;36.00;30;0.15;139.34;918.00;10693
5502;275;227;21;19971006;278;15;15.00;15;0.15;139.34;191.25;10693
5503;249;161;26;19971006;402;15;30.00;90;0;398.36;2700.00;10694
5504;249;213;26;19971006;402;15;55.00;25;0;398.36;1375.00;10694
5505;249;224;26;19971006;402;15;15.00;50;0;398.36;750.00;10694
5506;276;162;25;19971007;377;13;40.00;10;0;16.72;400.00;10695
5507;276;166;25;19971007;377;13;38.00;4;0;16.72;152.00;10695
5508;276;178;25;19971007;377;13;4.50;20;0;16.72;90.00;10695
5509;275;171;26;19971008;278;15;39.00;20;0;102.55;780.00;10696
5510;275;200;26;19971008;278;15;12.00;18;0;102.55;216.00;10696
5511;233;173;21;19971008;341;13;9.20;7;0.25;45.52;48.30;10697
5512;233;189;21;19971008;341;13;18.00;9;0.25;45.52;121.50;10697
5513;233;212;21;19971008;341;13;13.25;30;0.25;45.52;298.13;10697
5514;233;224;21;19971008;341;13;15.00;30;0.25;45.52;337.50;10697
5515;206;165;22;19971009;378;13;21.00;15;0;272.47;315.00;10698
5516;206;171;22;19971009;378;13;39.00;8;0.05;272.47;296.40;10698
5517;206;183;22;19971009;378;13;123.79;12;0.05;272.47;1411.21;10698
5518;206;219;22;19971009;378;13;21.05;65;0.05;272.47;1299.84;10698
5519;206;224;22;19971009;378;13;15.00;8;0.05;272.47;114.00;10698
5520;238;201;21;19971009;373;15;9.50;12;0;0.58;114.00;10699
5521;257;155;21;19971010;286;13;18.00;5;0.2;65.1;72.00;10700
5522;257;188;21;19971010;286;13;14.00;12;0.2;65.1;134.40;10700
5523;257;222;21;19971010;286;13;12.50;40;0.2;65.1;400.00;10700
5524;257;225;21;19971010;286;13;21.50;60;0.2;65.1;1032.00;10700
5525;223;213;24;19971013;323;15;55.00;42;0.15;220.31;1963.50;10701
5526;223;225;24;19971013;323;15;21.50;20;0.15;220.31;365.50;10701
5527;223;230;24;19971013;323;15;18.00;35;0.15;220.31;535.50;10701
5528;187;157;22;19971013;385;13;10.00;6;0;23.94;60.00;10702
5529;187;230;22;19971013;385;13;18.00;15;0;23.94;270.00;10702
5530;210;156;24;19971014;414;14;19.00;5;0;152.3;95.00;10703
5531;210;213;24;19971014;414;14;55.00;35;0;152.3;1925.00;10703
5532;210;227;24;19971014;414;14;15.00;35;0;152.3;525.00;10703
5533;248;158;24;19971014;332;13;22.00;6;0;4.78;132.00;10704
5534;248;178;24;19971014;332;13;4.50;35;0;4.78;157.50;10704
5535;248;202;24;19971014;332;13;12.75;24;0;4.78;306.00;10704
5536;221;185;27;19971015;355;14;12.50;20;0;3.52;250.00;10705
5537;221;186;27;19971015;355;14;32.00;4;0;3.52;128.00;10705
5538;241;170;26;19971016;298;15;17.45;20;0;135.63;349.00;10706
5539;241;197;26;19971016;298;15;46.00;24;0;135.63;1104.00;10706
5540;241;213;26;19971016;298;15;55.00;8;0;135.63;440.00;10706
5541;190;209;22;19971016;348;15;24.00;21;0;21.74;504.00;10707
5542;190;211;22;19971016;348;15;19.50;40;0;21.74;780.00;10707
5543;190;224;22;19971016;348;15;15.00;28;0.15;21.74;357.00;10707
5544;263;159;24;19971017;326;14;21.35;4;0;2.96;85.40;10708
5545;263;190;24;19971017;326;14;19.00;5;0;2.96;95.00;10708
5546;217;162;19;19971017;333;15;40.00;40;0;210.8;1600.00;10709
5547;217;205;19;19971017;333;15;53.00;28;0;210.8;1484.00;10709
5548;217;214;19;19971017;333;15;34.00;10;0;210.8;340.00;10709
5549;213;173;19;19971020;408;13;9.20;5;0;4.98;46.00;10710
5550;213;201;19;19971020;408;13;9.50;5;0;4.98;47.50;10710
5551;257;173;23;19971021;286;14;9.20;12;0;52.41;110.40;10711
5552;257;195;23;19971021;286;14;9.65;42;0;52.41;405.30;10711
5553;257;207;23;19971021;286;14;32.80;120;0;52.41;3936.00;10711
5554;223;207;21;19971021;323;13;32.80;3;0.05;89.93;93.48;10712
5555;223;210;21;19971021;323;13;38.00;30;0;89.93;1140.00;10712
5556;257;164;19;19971022;286;13;31.00;18;0;167.05;558.00;10713
5557;257;180;19;19971022;286;13;31.23;30;0;167.05;936.90;10713
5558;257;199;19;19971022;286;13;9.50;110;0;167.05;1045.00;10713
5559;257;200;19;19971022;286;13;12.00;24;0;167.05;288.00;10713
5560;257;156;23;19971022;286;15;19.00;30;0.25;24.49;427.50;10714
5561;257;171;23;19971022;286;15;39.00;27;0.25;24.49;789.75;10714
5562;257;201;23;19971022;286;15;9.50;50;0.25;24.49;356.25;10714
5563;257;210;23;19971022;286;15;38.00;18;0.25;24.49;513.00;10714
5564;257;212;23;19971022;286;15;13.25;12;0.25;24.49;119.25;10714
5565;195;164;21;19971023;280;13;31.00;21;0;63.2;651.00;10715
5566;195;225;21;19971023;280;13;21.50;30;0;63.2;645.00;10715
5567;250;175;22;19971024;337;14;10.00;5;0;22.57;50.00;10716
5568;250;205;22;19971024;337;14;53.00;7;0;22.57;371.00;10716
5569;250;215;22;19971024;337;14;28.50;10;0;22.57;285.00;10716
5570;211;175;19;19971024;345;14;10.00;32;0.05;59.25;304.00;10717
5571;211;208;19;19971024;345;14;7.45;15;0;59.25;111.75;10717
5572;211;223;19;19971024;345;14;36.00;25;0.05;59.25;855.00;10717
5573;225;166;19;19971027;383;15;38.00;36;0;170.88;1368.00;10718
5574;225;170;19;19971027;383;15;17.45;20;0;170.88;349.00;10718
5575;225;190;19;19971027;383;15;19.00;40;0;170.88;760.00;10718
5576;225;216;19;19971027;383;15;49.30;20;0;170.88;986.00;10718
5577;231;172;26;19971027;324;14;62.50;12;0.25;51.44;562.50;10719
5578;231;184;26;19971027;324;14;25.89;3;0.25;51.44;58.25;10719
5579;231;208;26;19971027;324;14;7.45;40;0.25;51.44;223.50;10719
5580;247;189;26;19971028;393;14;18.00;21;0;9.53;378.00;10720
5581;247;225;26;19971028;393;14;21.50;8;0;9.53;172.00;10720
5582;249;198;23;19971029;402;15;19.45;50;0.05;48.92;923.88;10721
5583;257;156;26;19971029;286;13;19.00;3;0;74.58;57.00;10722
5584;257;185;26;19971029;286;13;12.50;50;0;74.58;625.00;10722
5585;257;222;26;19971029;286;13;12.50;45;0;74.58;562.50;10722
5586;257;229;26;19971029;286;13;7.75;42;0;74.58;325.50;10722
5587;275;180;21;19971030;278;13;31.23;15;0;21.72;468.45;10723
5588;237;164;26;19971030;306;14;31.00;16;0;57.75;496.00;10724
5589;237;215;26;19971030;306;14;28.50;5;0;57.75;142.50;10724
5590;207;195;22;19971031;391;15;9.65;12;0;10.83;115.80;10725
5591;207;206;22;19971031;391;15;7.00;4;0;10.83;28.00;10725
5592;207;209;22;19971031;391;15;24.00;6;0;10.83;144.00;10725
5593;205;158;22;19971103;304;13;22.00;25;0;16.56;550.00;10726
5594;205;165;22;19971103;304;13;21.00;5;0;16.56;105.00;10726
5595;252;171;20;19971103;401;13;39.00;20;0.05;89.9;741.00;10727
5596;252;210;20;19971103;401;13;38.00;10;0.05;89.9;361.00;10727
5597;252;213;20;19971103;401;13;55.00;10;0.05;89.9;522.50;10727
5598;248;184;22;19971104;332;14;25.89;15;0;58.33;388.35;10728
5599;248;194;22;19971104;332;14;18.40;6;0;58.33;110.40;10728
5600;248;209;22;19971104;332;14;24.00;12;0;58.33;288.00;10728
5601;248;214;22;19971104;332;14;34.00;15;0;58.33;510.00;10728
5602;233;155;26;19971104;341;15;18.00;50;0;141.06;900.00;10729
5603;233;175;26;19971104;341;15;10.00;30;0;141.06;300.00;10729
5604;233;204;26;19971104;341;15;16.25;40;0;141.06;650.00;10729
5605;195;170;23;19971105;280;13;17.45;15;0.05;20.12;248.66;10730
5606;195;185;23;19971105;280;13;12.50;3;0.05;20.12;35.63;10730
5607;195;219;23;19971105;280;13;21.05;10;0.05;20.12;199.98;10730
5608;200;175;25;19971106;372;13;10.00;40;0.05;96.65;380.00;10731
5609;200;205;25;19971106;372;13;53.00;30;0.05;96.65;1510.50;10731
5610;195;230;21;19971106;280;13;18.00;20;0;16.97;360.00;10732
5611;191;168;19;19971107;343;15;23.25;16;0;110.11;372.00;10733
5612;191;182;19;19971107;343;15;45.60;20;0;110.11;912.00;10733
5613;191;206;19;19971107;343;15;7.00;25;0;110.11;175.00;10733
5614;217;160;20;19971107;333;15;25.00;30;0;1.63;750.00;10734
5615;217;184;20;19971107;333;15;25.89;15;0;1.63;388.35;10734
5616;217;230;20;19971107;333;15;18.00;20;0;1.63;360.00;10734
5617;231;215;24;19971110;324;14;28.50;20;0.1;45.97;513.00;10735
5618;231;231;24;19971110;324;14;13.00;2;0.1;45.97;23.40;10735
5619;223;219;27;19971111;323;14;21.05;40;0;44.1;842.00;10736
5620;223;229;27;19971111;323;14;7.75;20;0;44.1;155.00;10736
5621;271;167;20;19971111;313;14;6.00;4;0;7.79;24.00;10737
5622;271;195;20;19971111;313;14;9.65;12;0;7.79;115.80;10737
5623;260;170;20;19971112;295;13;17.45;3;0;2.91;52.35;10738
5624;271;190;21;19971112;313;15;19.00;6;0;11.08;114.00;10739
5625;271;206;21;19971112;313;15;7.00;18;0;11.08;126.00;10739
5626;275;182;22;19971113;278;14;45.60;5;0.2;81.88;182.40;10740
5627;275;189;22;19971113;278;14;18.00;35;0.2;81.88;504.00;10740
5628;275;199;22;19971113;278;14;9.50;40;0.2;81.88;304.00;10740
5629;275;210;22;19971113;278;14;38.00;14;0.2;81.88;425.60;10740
5630;190;156;22;19971114;348;15;19.00;15;0.2;10.96;228.00;10741
5631;196;157;21;19971114;292;15;10.00;20;0;243.73;200.00;10742
5632;196;214;21;19971114;292;15;34.00;50;0;243.73;1700.00;10742
5633;196;226;21;19971114;292;15;34.80;35;0;243.73;1218.00;10742
5634;190;200;19;19971117;348;14;12.00;28;0.05;23.72;319.20;10743
5635;269;194;24;19971117;398;13;18.40;50;0.2;69.19;736.00;10744
5636;249;172;27;19971118;402;13;62.50;24;0;3.52;1500.00;10745
5637;249;198;27;19971118;402;13;19.45;16;0;3.52;311.20;10745
5638;249;213;27;19971118;402;13;55.00;45;0;3.52;2475.00;10745
5639;249;226;27;19971118;402;13;34.80;7;0;3.52;243.60;10745
5640;200;167;19;19971119;372;15;6.00;6;0;31.43;36.00;10746
5641;200;196;19;19971119;372;15;14.00;28;0;31.43;392.00;10746
5642;200;216;19;19971119;372;15;49.30;9;0;31.43;443.70;10746
5643;200;223;19;19971119;372;15;36.00;40;0;31.43;1440.00;10746
5644;245;185;24;19971119;367;13;12.50;8;0;117.33;100.00;10747
5645;245;195;24;19971119;367;13;9.65;35;0;117.33;337.75;10747
5646;245;217;24;19971119;367;13;43.90;9;0;117.33;395.10;10747
5647;245;223;24;19971119;367;13;36.00;30;0;117.33;1080.00;10747
5648;257;177;21;19971120;286;13;9.00;44;0;232.55;396.00;10748
5649;257;194;21;19971120;286;13;18.40;40;0;232.55;736.00;10748
5650;257;210;21;19971120;286;13;38.00;28;0;232.55;1064.00;10748
5651;224;210;22;19971120;366;14;38.00;15;0;61.53;570.00;10749
5652;224;213;22;19971120;366;14;55.00;6;0;61.53;330.00;10749
5653;224;230;22;19971120;366;14;18.00;10;0;61.53;180.00;10749
5654;273;168;27;19971121;404;13;23.25;5;0.15;79.3;98.81;10750
5655;273;199;27;19971121;404;13;9.50;40;0.15;79.3;323.00;10750
5656;273;213;27;19971121;404;13;55.00;25;0.15;79.3;1168.75;10750
5657;254;180;21;19971124;400;15;31.23;12;0.1;130.79;337.28;10751
5658;254;184;21;19971124;400;15;25.89;30;0;130.79;776.70;10751
5659;254;204;21;19971124;400;15;16.25;20;0.1;130.79;292.50;10751
5660;254;227;21;19971124;400;15;15.00;15;0;130.79;225.00;10751
5661;239;155;20;19971124;399;15;18.00;8;0;1.39;144.00;10752
5662;239;223;20;19971124;399;15;36.00;3;0;1.39;108.00;10752
5663;213;199;21;19971125;408;13;9.50;4;0;7.7;38.00;10753
5664;213;228;21;19971125;408;13;10.00;5;0;7.7;50.00;10753
5665;235;194;24;19971125;407;15;18.40;3;0;2.38;55.20;10754
5666;195;201;22;19971126;280;14;9.50;30;0.25;16.71;213.75;10755
5667;195;210;22;19971126;280;14;38.00;30;0.25;16.71;855.00;10755
5668;195;211;22;19971126;280;14;19.50;14;0.25;16.71;204.75;10755
5669;195;223;22;19971126;280;14;36.00;25;0.25;16.71;675.00;10755
5670;261;172;26;19971127;387;14;62.50;21;0.2;73.21;1050.00;10756
5671;261;190;26;19971127;387;14;19.00;20;0.2;73.21;304.00;10756
5672;261;222;26;19971127;387;14;12.50;6;0.2;73.21;60.00;10756
5673;261;223;26;19971127;387;14;36.00;20;0.2;73.21;576.00;10756
5674;257;188;24;19971127;286;13;14.00;30;0;8.19;420.00;10757
5675;257;213;24;19971127;286;13;55.00;7;0;8.19;385.00;10757
5676;257;216;24;19971127;286;13;49.30;30;0;8.19;1479.00;10757
5677;257;218;24;19971127;286;13;33.25;24;0;8.19;798.00;10757
5678;254;180;21;19971128;400;15;31.23;20;0;138.17;624.60;10758
5679;254;206;21;19971128;400;15;7.00;60;0;138.17;420.00;10758
5680;254;224;21;19971128;400;15;15.00;40;0;138.17;600.00;10758
5681;188;186;21;19971128;340;15;32.00;10;0;11.99;320.00;10759
5682;236;179;22;19971201;396;13;14.00;12;0.25;155.64;126.00;10760
5683;236;181;22;19971201;396;13;43.90;40;0;155.64;1756.00;10760
5684;236;197;22;19971201;396;13;46.00;30;0.25;155.64;1035.00;10760
5685;251;179;23;19971202;299;14;14.00;35;0.25;18.66;367.50;10761
5686;251;229;23;19971202;299;14;7.75;18;0;18.66;139.50;10761
5687;210;193;21;19971202;414;13;18.00;16;0;328.74;288.00;10762
5688;210;201;21;19971202;414;13;9.50;30;0;328.74;285.00;10762
5689;210;205;21;19971202;414;13;53.00;28;0;328.74;1484.00;10762
5690;210;210;21;19971202;414;13;38.00;60;0;328.74;2280.00;10762
5691;209;175;21;19971203;285;15;10.00;40;0;37.35;400.00;10763
5692;209;176;21;19971203;285;15;21.00;6;0;37.35;126.00;10763
5693;209;178;21;19971203;285;15;4.50;20;0;37.35;90.00;10763
5694;206;157;24;19971203;378;15;10.00;20;0.1;145.45;180.00;10764
5695;206;193;24;19971203;378;15;18.00;130;0.1;145.45;2106.00;10764
5696;249;219;21;19971204;402;15;21.05;80;0.1;42.74;1515.60;10765
5697;242;156;22;19971205;384;13;19.00;40;0;157.55;760.00;10766
5698;242;161;22;19971205;384;13;30.00;35;0;157.55;1050.00;10766
5699;242;222;22;19971205;384;13;12.50;40;0;157.55;500.00;10766
5700;262;196;22;19971205;347;15;14.00;2;0;1.59;28.00;10767
5701;190;176;21;19971208;348;14;21.00;4;0;146.32;84.00;10768
5702;190;185;21;19971208;348;14;12.50;50;0;146.32;625.00;10768
5703;190;214;21;19971208;348;14;34.00;15;0;146.32;510.00;10768
5704;190;225;21;19971208;348;14;21.50;12;0;146.32;258.00;10768
5705;269;195;21;19971208;398;13;9.65;30;0.05;65.06;275.03;10769
5706;269;206;21;19971208;398;13;7.00;15;0.05;65.06;99.75;10769
5707;269;215;21;19971208;398;13;28.50;20;0;65.06;570.00;10769
5708;269;216;21;19971208;398;13;49.30;15;0;65.06;739.50;10769
5709;220;165;26;19971209;395;15;21.00;15;0.25;5.32;236.25;10770
5710;206;225;27;19971210;378;14;21.50;16;0;11.19;344.00;10771
5711;230;183;21;19971210;381;14;123.79;18;0;91.28;2228.22;10772
5712;230;213;21;19971210;381;14;55.00;25;0;91.28;1375.00;10772
5713;206;171;19;19971211;378;15;39.00;33;0;96.43;1287.00;10773
5714;206;185;19;19971211;378;15;12.50;70;0.2;96.43;700.00;10773
5715;206;229;19;19971211;378;15;7.75;7;0.2;96.43;43.40;10773
5716;210;185;22;19971211;414;13;12.50;2;0.25;48.2;18.75;10774
5717;210;220;22;19971211;414;13;17.00;50;0;48.2;850.00;10774
5718;264;164;25;19971212;312;13;31.00;6;0;20.25;186.00;10775
5719;264;221;25;19971212;312;13;14.00;3;0;20.25;42.00;10775
5720;206;185;19;19971215;378;15;12.50;16;0.05;351.53;190.00;10776
5721;206;196;19;19971215;378;15;14.00;12;0.05;351.53;159.60;10776
5722;206;199;19;19971215;378;15;9.50;27;0.05;351.53;243.68;10776
5723;206;205;19;19971215;378;15;53.00;120;0.05;351.53;6042.00;10776
5724;217;196;25;19971215;333;14;14.00;20;0.2;3.01;224.00;10777
5725;191;195;21;19971216;343;13;9.65;10;0;6.79;96.50;10778
5726;238;170;21;19971216;373;14;17.45;20;0;58.13;349.00;10779
5727;238;216;21;19971216;373;14;49.30;20;0;58.13;986.00;10779
5728;232;224;20;19971216;356;13;15.00;35;0;42.13;525.00;10780
5729;232;231;20;19971216;356;13;13.00;15;0;42.13;195.00;10780
5730;273;208;20;19971217;404;15;7.45;3;0.2;73.16;17.88;10781
5731;273;210;20;19971217;404;15;38.00;20;0.2;73.16;608.00;10781
5732;273;228;20;19971217;404;15;10.00;35;0;73.16;350.00;10781
5733;198;185;27;19971217;357;15;12.50;1;0;1.1;12.50;10782
5734;220;185;22;19971218;395;14;12.50;10;0;124.98;125.00;10783
5735;220;192;22;19971218;395;14;263.50;5;0;124.98;1317.50;10783
5736;235;190;22;19971218;407;15;19.00;30;0;70.09;570.00;10784
5737;235;193;22;19971218;407;15;18.00;2;0.15;70.09;30.60;10784
5738;235;226;22;19971218;407;15;34.80;30;0.15;70.09;887.40;10784
5739;219;164;19;19971218;314;15;31.00;10;0;1.51;310.00;10785
5740;219;229;19;19971218;314;15;7.75;10;0;1.51;77.50;10785
5741;248;162;26;19971219;332;13;40.00;30;0.2;110.87;960.00;10786
5742;248;184;26;19971219;332;13;25.89;15;0.2;110.87;310.68;10786
5743;248;229;26;19971219;332;13;7.75;42;0.2;110.87;260.40;10786
5744;227;156;20;19971219;277;13;19.00;15;0.05;249.93;270.75;10787
5745;227;183;20;19971219;277;13;123.79;20;0.05;249.93;2352.01;10787
5746;249;173;19;19971222;402;14;9.20;50;0.05;42.7;437.00;10788
5747;249;229;19;19971222;402;14;7.75;40;0.05;42.7;294.50;10788
5748;209;172;19;19971222;285;14;62.50;30;0;100.6;1875.00;10789
5749;209;189;19;19971222;285;14;18.00;15;0;100.6;270.00;10789
5750;209;217;19;19971222;285;14;43.90;30;0;100.6;1317.00;10789
5751;209;222;19;19971222;285;14;12.50;18;0;100.6;225.00;10789
5752;217;161;24;19971222;333;13;30.00;3;0.15;28.23;76.50;10790
5753;217;210;24;19971222;333;13;38.00;20;0.15;28.23;646.00;10790
5754;211;183;24;19971223;345;14;123.79;14;0.05;16.85;1646.41;10791
5755;211;195;24;19971223;345;14;9.65;20;0.05;16.85;183.35;10791
5756;277;156;19;19971223;413;15;19.00;10;0;23.79;190.00;10792
5757;277;208;19;19971223;413;15;7.45;3;0;23.79;22.35;10792
5758;277;222;19;19971223;413;15;12.50;15;0;23.79;187.50;10792
5759;190;195;21;19971224;348;15;9.65;14;0;4.52;135.10;10793
5760;190;206;21;19971224;348;15;7.00;8;0;4.52;56.00;10793
5761;247;168;24;19971224;393;13;23.25;15;0.2;21.49;279.00;10794
5762;247;208;24;19971224;393;13;7.45;6;0.2;21.49;35.76;10794
5763;206;170;26;19971224;378;14;17.45;65;0;126.66;1134.25;10795
5764;206;171;26;19971224;378;14;39.00;35;0.25;126.66;1023.75;10795
5765;221;180;21;19971225;355;13;31.23;21;0.2;26.52;524.66;10796
5766;221;198;21;19971225;355;13;19.45;10;0;26.52;194.50;10796
5767;221;218;21;19971225;355;13;33.25;35;0.2;26.52;931.00;10796
5768;221;223;21;19971225;355;13;36.00;24;0.2;26.52;691.20;10796
5769;203;165;25;19971225;412;14;21.00;20;0;33.35;420.00;10797
5770;224;216;20;19971226;366;13;49.30;2;0;2.33;98.60;10798
5771;224;226;20;19971226;366;13;34.80;10;0;2.33;348.00;10798
5772;225;167;27;19971226;383;15;6.00;20;0.15;30.76;102.00;10799
5773;225;178;27;19971226;383;15;4.50;20;0.15;30.76;76.50;10799
5774;225;213;27;19971226;383;15;55.00;25;0;30.76;1375.00;10799
5775;258;165;19;19971226;328;15;21.00;50;0.1;137.44;945.00;10800
5776;258;205;19;19971226;328;15;53.00;10;0.1;137.44;477.00;10800
5777;258;208;19;19971226;328;15;7.45;7;0.1;137.44;46.94;10800
5778;194;171;22;19971229;350;14;39.00;40;0.25;97.09;1170.00;10801
5779;194;183;22;19971229;350;14;123.79;20;0.25;97.09;1856.85;10801
5780;259;184;22;19971229;411;14;25.89;25;0.25;257.26;485.44;10802
5781;259;205;22;19971229;411;14;53.00;30;0.25;257.26;1192.50;10802
5782;259;209;22;19971229;411;14;24.00;60;0.25;257.26;1080.00;10802
5783;259;216;22;19971229;411;14;49.30;5;0.25;257.26;184.88;10802
5784;274;173;22;19971230;394;13;9.20;24;0.05;55.23;209.76;10803
5785;274;179;22;19971230;394;13;14.00;15;0.05;55.23;199.50;10803
5786;274;213;22;19971230;394;13;55.00;15;0.05;55.23;783.75;10803
5787;258;164;24;19971230;328;14;31.00;36;0;27.33;1116.00;10804
5788;258;182;24;19971230;328;14;45.60;24;0;27.33;1094.40;10804
5789;258;203;24;19971230;328;14;20.00;4;0.15;27.33;68.00;10804
5790;263;188;20;19971230;326;15;14.00;10;0;237.34;140.00;10805
5791;263;192;20;19971230;326;15;263.50;10;0;237.34;2635.00;10805
5792;270;156;21;19971231;288;14;19.00;20;0.25;22.11;285.00;10806
5793;270;219;21;19971231;288;14;21.05;2;0;22.11;42.10;10806
5794;270;228;21;19971231;288;14;10.00;15;0.25;22.11;112.50;10806
5795;213;194;22;19971231;408;13;18.40;1;0;1.36;18.40;10807
5796;241;210;20;19980101;298;15;38.00;20;0.15;45.53;646.00;10808
5797;241;230;20;19980101;298;15;18.00;50;0.15;45.53;765.00;10808
5798;274;206;25;19980101;394;13;7.00;20;0;4.87;140.00;10809
5799;228;167;20;19980101;293;15;6.00;7;0;4.33;42.00;10810
5800;228;179;20;19980101;293;15;14.00;5;0;4.33;70.00;10810
5801;228;224;20;19980101;293;15;15.00;5;0;4.33;75.00;10810
5802;233;173;26;19980102;341;13;9.20;15;0;31.22;138.00;10811
5803;233;177;26;19980102;341;13;9.00;18;0;31.22;162.00;10811
5804;233;194;26;19980102;341;13;18.40;30;0;31.22;552.00;10811
5805;252;185;23;19980102;401;13;12.50;16;0.1;59.78;180.00;10812
5806;252;226;23;19980102;401;13;34.80;40;0.1;59.78;1252.80;10812
5807;252;231;23;19980102;401;13;13.00;20;0;59.78;260.00;10812
5808;253;156;19;19980105;334;13;19.00;12;0.2;47.38;182.40;10813
5809;253;200;19;19980105;334;13;12.00;35;0;47.38;420.00;10813
5810;270;195;21;19980105;288;15;9.65;20;0;130.94;193.00;10814
5811;270;197;21;19980105;288;15;46.00;20;0.15;130.94;782.00;10814
5812;270;202;21;19980105;288;15;12.75;8;0.15;130.94;86.70;10814
5813;270;215;21;19980105;288;15;28.50;30;0.15;130.94;726.75;10814
5814;257;187;20;19980105;286;15;2.50;16;0;14.62;40.00;10815
5815;218;192;22;19980106;297;14;263.50;30;0.05;719.78;7509.75;10816
5816;218;216;22;19980106;297;14;49.30;20;0.05;719.78;936.70;10816
5817;225;180;21;19980106;383;14;31.23;40;0.15;306.07;1061.82;10817
5818;225;192;21;19980106;383;14;263.50;30;0;306.07;7905.00;10817
5819;225;194;21;19980106;383;14;18.40;60;0.15;306.07;938.40;10817
5820;225;216;21;19980106;383;14;49.30;25;0.15;306.07;1047.63;10817
5821;235;186;25;19980107;407;15;32.00;20;0;65.48;640.00;10818
5822;235;195;25;19980107;407;15;9.65;20;0;65.48;193.00;10818
5823;198;197;20;19980107;357;15;46.00;7;0;19.76;322.00;10819
5824;198;229;20;19980107;357;15;7.75;20;0;19.76;155.00;10819
5825;251;210;21;19980107;299;14;38.00;30;0;37.52;1140.00;10820
5826;261;189;19;19980108;387;13;18.00;20;0;36.68;360.00;10821
5827;261;205;19;19980108;387;13;53.00;6;0;36.68;318.00;10821
5828;268;216;24;19980108;320;15;49.30;3;0;7;147.90;10822
